,x,y,result,assisted,player,drill,shot_type,shot_distance,paint_touches,date,distance,court_region
204,12,25,Missed,No,Jaylin Stewart,4 on 4 on 4 Shell Game,Off Dribble,3,0,06_06_24,23.02172887,Right Wing 3
205,14,27,Missed,No,Ahmad Nowell,4 on 4 on 4 Shell Game,Off Dribble,3,0,06_06_24,23.70653918,Right Wing 3
206,8,22,Missed,Yes,Ahmad Nowell,4 on 4 on 4 Shell Game,Catch and Shoot,3,0,06_06_24,23.34523506,Right Wing 3
207,24,7,Made,No,Alex Karaban,4 on 4 on 4 Shell Game,Layup/Dunk,Layup/Dunk,1,06_06_24,1.414213562,Short Paint Right
208,22,5,Missed,Yes,Tarris Reed Jr,4 on 4 on 4 Shell Game,Layup/Dunk,Layup/Dunk,1,06_06_24,3.16227766,Short Paint Right
209,23,5,Missed,No,Ahmad Nowell,4 on 4 on 4 Shell Game,Layup/Dunk,Layup/Dunk,1,06_06_24,2.236067977,Short Paint Right
210,23,6,Missed,No,Jaylin Stewart,4 on 4 on 4 Shell Game,Layup/Dunk,Layup/Dunk,1,06_06_24,2,Short Paint Right
211,23,7,Missed,Yes,Youssouf Singare,4 on 4 on 4 Shell Game,Layup/Dunk,Layup/Dunk,2,06_06_24,2.236067977,Short Paint Right
212,25,6,Missed,Yes,Samson Johnson,4 on 4 on 4 Shell Game,Layup/Dunk,Layup/Dunk,2,06_06_24,0,Short Paint Right
213,7,20,Made,Yes,Hassan Diarra,4 on 4 on 4 Shell Game,Catch and Shoot,3,0,06_06_24,22.8035085,Right Wing 3
214,23,6,Made,Yes,Tarris Reed Jr,4 on 4 on 4 Shell Game,Layup/Dunk,Layup/Dunk,2,06_06_24,2,Short Paint Right
215,35,21,Missed,No,Liam McNeely,4 on 4 on 4 Shell Game,Off Dribble,Long 2,0,06_06_24,18.02775638,Left Wing 2
216,18,12,Missed,No,Alex Karaban,4 on 4 on 4 Shell Game,Floater/Moving,Long 2,0,06_06_24,9.219544457,Right Wing 2
217,23,6,Missed,No,Aidan Mahaney,Nets 3 on 3 Live,Layup/Dunk,Layup/Dunk,1,06_06_24,2,Short Paint Right
218,24,6,Missed,No,Jayden Ross,Nets 3 on 3 Live,Layup/Dunk,Layup/Dunk,1,06_06_24,1,Short Paint Right
219,26,5,Missed,No,Jayden Ross,Nets 3 on 3 Live,Layup/Dunk,Layup/Dunk,1,06_06_24,1.414213562,Short Paint Left
220,2,2,Missed,Yes,Jaylin Stewart,Nets 3 on 3 Live,Catch and Shoot,3,0,06_06_24,23.34523506,Right Corner 3
221,13,26,Missed,Yes,Hassan Diarra,Nets 3 on 3 Live,Catch and Shoot,3,1,06_06_24,23.32380758,Right Wing 3
222,27,6,Made,No,Alex Karaban,Nets 3 on 3 Live,Layup/Dunk,Layup/Dunk,1,06_06_24,2,Short Paint Left
223,24,6,Made,Yes,Jaylin Stewart,Nets 3 on 3 Live,Layup/Dunk,Layup/Dunk,1,06_06_24,1,Short Paint Right
224,24,6,Made,Yes,Hassan Diarra,Nets 3 on 3 Live,Layup/Dunk,Layup/Dunk,2,06_06_24,1,Short Paint Right
225,13,26,Made,No,Aidan Mahaney,Nets 3 on 3 Live,Off Dribble,3,0,06_06_24,23.32380758,Right Wing 3
226,36,27,Missed,No,Jayden Ross,Nets 3 on 3 Live,Catch and Shoot,3,1,06_06_24,23.70653918,Left Wing 3
227,25,7,Made,Yes,Tarris Reed Jr,Nets 3 on 3 Live,Layup/Dunk,Layup/Dunk,1,06_06_24,1,Short Paint Right
228,26,9,Missed,No,Hassan Diarra,Nets 3 on 3 Live,Floater/Moving,Paint,1,06_06_24,3.16227766,Short Paint Left
229,26,6,Made,No,Alex Karaban,Nets 3 on 3 Live,Layup/Dunk,Layup/Dunk,1,06_06_24,1,Short Paint Left
230,12,15,Missed,No,Ahmad Nowell,Nets 3 on 3 Live,Off Dribble,Long 2,0,06_06_24,15.8113883,Right Wing 2
231,25,29,Missed,Yes,Samson Johnson,Nets 3 on 3 Live,Catch and Shoot,3,0,06_06_24,23,Straight on 3
232,31,29,Missed,Yes,Alex Karaban,Nets 3 on 3 Live,Catch and Shoot,3,0,06_06_24,23.76972865,Straight on 3
233,24,6,Missed,Yes,Tarris Reed Jr,Nets 3 on 3 Live,Layup/Dunk,Layup/Dunk,1,06_06_24,1,Short Paint Right
234,25,6,Made,Yes,Samson Johnson,Nets 3 on 3 Live,Layup/Dunk,Layup/Dunk,1,06_06_24,0,Short Paint Right
235,24,5,Made,No,Isaiah Abraham,Nets 3 on 3 Live,Layup/Dunk,Layup/Dunk,1,06_06_24,1.414213562,Short Paint Right
236,8,24,Made,Yes,Liam McNeely,Nets 3 on 3 Live,Catch and Shoot,3,0,06_06_24,24.75883681,Right Wing 3
237,26,12,Missed,No,Ahmad Nowell,2 on 2 Live,Post Move,Paint,1,06_06_24,6.08276253,Mid Paint Left
238,28,17,Missed,No,Liam McNeely,2 on 2 Live,Floater/Moving,Paint,1,06_06_24,11.40175425,Deep Paint Left
239,28,6,Missed,Yes,Samson Johnson,2 on 2 Live,Layup/Dunk,Layup/Dunk,1,06_06_24,3,Short Paint Left
240,27,8,Made,Yes,Tarris Reed Jr,2 on 2 Live,Post Move,Paint,1,06_06_24,2.828427125,Short Paint Left
241,24,6,Made,Yes,Youssouf Singare,2 on 2 Live,Layup/Dunk,Layup/Dunk,1,06_06_24,1,Short Paint Right
242,23,5,Missed,No,Jaylin Stewart,2 on 2 Live,Layup/Dunk,Layup/Dunk,1,06_06_24,2.236067977,Short Paint Right
243,25,6,Made,No,Jayden Ross,2 on 2 Live,Layup/Dunk,Layup/Dunk,1,06_06_24,0,Short Paint Right
244,23,10,Made,No,Aidan Mahaney,2 on 2 Live,Floater/Moving,Paint,1,06_06_24,4.472135955,Short Paint Right
245,20,6,Missed,Yes,Tarris Reed Jr,2 on 2 Live,Layup/Dunk,Layup/Dunk,1,06_06_24,5,Short Paint Right
246,28,5,Missed,Yes,Youssouf Singare,2 on 2 Live,Layup/Dunk,Layup/Dunk,1,06_06_24,3.16227766,Short Paint Left
247,22,5,Missed,Yes,Samson Johnson,2 on 2 Live,Layup/Dunk,Layup/Dunk,2,06_06_24,3.16227766,Short Paint Right
248,25,18,Made,No,Solomon Ball,2 on 2 Live,Off Dribble,Paint,1,06_06_24,12,Deep Paint Right
249,27,5,Missed,Yes,Youssouf Singare,2 on 2 Live,Layup/Dunk,Layup/Dunk,1,06_06_24,2.236067977,Short Paint Left
250,24,6,Made,Yes,Youssouf Singare,2 on 2 Live,Layup/Dunk,Layup/Dunk,1,06_06_24,1,Short Paint Right
251,24,11,Missed,No,Aidan Mahaney,2 on 2 Live,Floater/Moving,Paint,1,06_06_24,5.099019514,Mid Paint Right
252,22,7,Missed,No,Ahmad Nowell,2 on 2 Live,Layup/Dunk,Layup/Dunk,1,06_06_24,3.16227766,Short Paint Right
253,22,6,Made,No,Liam McNeely,2 on 2 Live,Layup/Dunk,Layup/Dunk,1,06_06_24,3,Short Paint Right
254,21,5,Missed,No,Alex Karaban,2 on 2 Live,Layup/Dunk,Layup/Dunk,1,06_06_24,4.123105626,Short Paint Right
255,28,7,Missed,No,Solomon Ball,2 on 2 Live,Layup/Dunk,Layup/Dunk,1,06_06_24,3.16227766,Short Paint Left
256,25,7,Made,Yes,Youssouf Singare,2 on 2 Live,Layup/Dunk,Layup/Dunk,1,06_06_24,1,Short Paint Right
257,29,23,Missed,Yes,Liam McNeely,Nets 3 on 3 Live,Off Dribble,Long 2,0,06_06_24,17.4642492,Straight on 2
258,24,6,Missed,No,Isaiah Abraham,Nets 3 on 3 Live,Layup/Dunk,Layup/Dunk,1,06_06_24,1,Short Paint Right
259,32,28,Missed,Yes,Jaylin Stewart,Nets 3 on 3 Live,Catch and Shoot,3,0,06_06_24,23.08679276,Straight on 3
260,9,26,Missed,Yes,Alex Karaban,Nets 3 on 3 Live,Catch and Shoot,3,0,06_06_24,25.61249695,Right Wing 3
261,26,7,Made,Yes,Samson Johnson,Nets 3 on 3 Live,Layup/Dunk,Layup/Dunk,1,06_06_24,1.414213562,Short Paint Left
262,24,6,Missed,Yes,Youssouf Singare,Nets 3 on 3 Live,Layup/Dunk,Layup/Dunk,1,06_06_24,1,Short Paint Right
263,12,25,Missed,Yes,Aidan Mahaney,Nets 3 on 3 Live,Catch and Shoot,3,0,06_06_24,23.02172887,Right Wing 3
264,18,15,Missed,Yes,Solomon Ball,Nets 3 on 3 Live,Post Move,Long 2,0,06_06_24,11.40175425,Right Wing 2
265,20,18,Missed,Yes,Liam McNeely,Nets 3 on 3 Live,Off Dribble,Paint,2,06_06_24,13,Deep Paint Right
266,32,30,Missed,Yes,Jaylin Stewart,Nets 3 on 3 Live,Catch and Shoot,3,0,06_06_24,25,Straight on 3
267,26,6,Missed,No,Alex Karaban,Nets 3 on 3 Live,Layup/Dunk,Layup/Dunk,1,06_06_24,1,Short Paint Left
268,31,28,Missed,Yes,Samson Johnson,Nets 3 on 3 Live,Catch and Shoot,3,0,06_06_24,22.8035085,Straight on 3
269,28,8,Missed,Yes,Jaylin Stewart,Nets 3 on 3 Live,Catch and Shoot,Paint,1,06_06_24,3.605551275,Short Paint Left
270,24,8,Missed,No,Solomon Ball,Nets 3 on 3 Live,Layup/Dunk,Layup/Dunk,1,06_06_24,2.236067977,Short Paint Right
271,23,6,Made,Yes,Liam McNeely,Nets 3 on 3 Live,Layup/Dunk,Layup/Dunk,1,06_06_24,2,Short Paint Right
272,22,10,Made,Yes,Liam McNeely,Nets 3 on 3 Live,Post Move,Paint,1,06_06_24,5,Short Paint Right
273,25,29,Missed,Yes,Hassan Diarra,Nets 3 on 3 Live,Catch and Shoot,3,1,06_06_24,23,Straight on 3
274,4,15,Missed,Yes,Isaiah Abraham,Nets 3 on 3 Live,Catch and Shoot,3,0,06_06_24,22.84731932,Right Wing 3
275,33,28,Missed,Yes,Jaylin Stewart,Nets 3 on 3 Live,Off Dribble,3,0,06_06_24,23.40939982,Straight on 3
276,24,7,Made,No,Solomon Ball,4 on 4 on 4 Progressive Live,Layup/Dunk,Layup/Dunk,1,06_06_24,1.414213562,Short Paint Right
277,22,6,Made,Yes,Youssouf Singare,4 on 4 on 4 Progressive Live,Layup/Dunk,Layup/Dunk,1,06_06_24,3,Short Paint Right
278,32,20,Made,No,Ahmad Nowell,4 on 4 on 4 Progressive Live,Off Dribble,Long 2,0,06_06_24,15.65247584,Left Wing 2
279,38,26,Made,Yes,Jayden Ross,4 on 4 on 4 Progressive Live,Catch and Shoot,3,0,06_06_24,23.85372088,Left Wing 3
280,25,6,Made,No,Alex Karaban,4 on 4 on 4 Progressive Live,Layup/Dunk,Layup/Dunk,1,06_06_24,0,Short Paint Right
281,39,25,Made,Yes,Ahmad Nowell,4 on 4 on 4 Progressive Live,Catch and Shoot,3,0,06_06_24,23.60084744,Left Wing 3
282,25,7,Made,Yes,Tarris Reed Jr,4 on 4 on 4 Progressive Live,Layup/Dunk,Layup/Dunk,2,06_06_24,1,Short Paint Right
283,21,6,Made,Yes,Jayden Ross,4 on 4 on 4 Progressive Live,Layup/Dunk,Layup/Dunk,1,06_06_24,4,Short Paint Right
284,23,5,Made,No,Alex Karaban,4 on 4 on 4 Progressive Live,Layup/Dunk,Layup/Dunk,1,06_06_24,2.236067977,Short Paint Right
285,24,7,Made,Yes,Youssouf Singare,4 on 4 on 4 Progressive Live,Layup/Dunk,Layup/Dunk,1,06_06_24,1.414213562,Short Paint Right
286,24,6,Made,Yes,Youssouf Singare,4 on 4 on 4 Progressive Live,Layup/Dunk,Layup/Dunk,2,06_06_24,1,Short Paint Right
287,24,6,Missed,Yes,Jayden Ross,4 on 4 on 4 Progressive Live,Layup/Dunk,Layup/Dunk,2,06_06_24,1,Short Paint Right
288,21,7,Made,Yes,Jaylin Stewart,4 on 4 on 4 Progressive Live,Layup/Dunk,Layup/Dunk,1,06_06_24,4.123105626,Short Paint Right
289,46,15,Made,Yes,Hassan Diarra,4 on 4 on 4 Progressive Live,Catch and Shoot,3,0,06_06_24,22.84731932,Left Wing 3
290,39,27,Missed,No,Ahmad Nowell,4 on 4 on 4 Progressive Live,Off Dribble,3,0,06_06_24,25.23885893,Left Wing 3
291,23,5,Missed,No,Solomon Ball,4 on 4 on 4 Progressive Live,Layup/Dunk,Layup/Dunk,1,06_06_24,2.236067977,Short Paint Right
292,24,7,Missed,No,Isaiah Abraham,4 on 4 on 4 Progressive Live,Layup/Dunk,Layup/Dunk,1,06_06_24,1.414213562,Short Paint Right
293,22,8,Made,No,Aidan Mahaney,4 on 4 on 4 Progressive Live,Layup/Dunk,Layup/Dunk,1,06_06_24,3.605551275,Short Paint Right
294,5,18,Missed,No,Jaylin Stewart,4 on 4 on 4 Progressive Live,Off Dribble,3,0,06_06_24,23.32380758,Right Wing 3
295,21,8,Missed,No,Isaiah Abraham,4 on 4 on 4 Progressive Live,Layup/Dunk,Layup/Dunk,1,06_06_24,4.472135955,Short Paint Right
296,38,25,Made,Yes,Liam McNeely,4 on 4 on 4 Progressive Live,Catch and Shoot,3,0,06_06_24,23.02172887,Left Wing 3
297,27,6,Made,No,Tarris Reed Jr,4 on 4 on 4 Progressive Live,Layup/Dunk,Layup/Dunk,1,06_06_24,2,Short Paint Left
298,26,5,Made,No,Liam McNeely,4 on 4 on 4 Progressive Live,Layup/Dunk,Layup/Dunk,1,06_06_24,1.414213562,Short Paint Left
299,16,27,Missed,Yes,Isaiah Abraham,4 on 4 on 4 Progressive Live,Catch and Shoot,Long 2,0,06_06_24,22.84731932,Right Wing 2
300,30,28,Made,Yes,Liam McNeely,4 on 4 on 4 Cut Throat Live,Catch and Shoot,3,0,06_06_24,22.56102835,Straight on 3
301,25,14,Missed,No,Hassan Diarra,4 on 4 on 4 Cut Throat Live,Floater/Moving,Paint,1,06_06_24,8,Mid Paint Right
302,23,13,Missed,No,Ahmad Nowell,4 on 4 on 4 Cut Throat Live,Floater/Moving,Paint,1,06_06_24,7.280109889,Mid Paint Right
303,23,7,Missed,Yes,Tarris Reed Jr,4 on 4 on 4 Cut Throat Live,Layup/Dunk,Layup/Dunk,1,06_06_24,2.236067977,Short Paint Right
304,37,26,Made,Yes,Jayden Ross,4 on 4 on 4 Cut Throat Live,Catch and Shoot,3,0,06_06_24,23.32380758,Left Wing 3
305,2,6,Missed,Yes,Jayden Ross,4 on 4 on 4 Cut Throat Live,Catch and Shoot,3,0,06_06_24,23,Right Corner 3
306,26,19,Made,No,Aidan Mahaney,4 on 4 on 4 Cut Throat Live,Off Dribble,Paint,1,06_06_24,13.03840481,Straight on 2
307,27,10,Missed,No,Tarris Reed Jr,4 on 4 on 4 Cut Throat Live,Post Move,Paint,1,06_06_24,4.472135955,Short Paint Left
308,27,5,Made,No,Youssouf Singare,4 on 4 on 4 Cut Throat Live,Layup/Dunk,Layup/Dunk,2,06_06_24,2.236067977,Short Paint Left
309,18,12,Missed,No,Hassan Diarra,4 on 4 on 4 Cut Throat Live,Off Dribble,Long 2,0,06_06_24,9.219544457,Right Wing 2
310,29,5,Missed,No,Isaiah Abraham,4 on 4 on 4 Cut Throat Live,Layup/Dunk,Layup/Dunk,1,06_06_24,4.123105626,Short Paint Left
311,35,27,Missed,Yes,Youssouf Singare,4 on 4 on 4 Cut Throat Live,Catch and Shoot,3,0,06_06_24,23.2594067,Left Wing 3
312,7,20,Missed,Yes,Isaiah Abraham,4 on 4 on 4 Cut Throat Live,Catch and Shoot,3,0,06_06_24,22.8035085,Right Wing 3
313,11,11,Made,No,Jayden Ross,4 on 4 on 4 Cut Throat Live,Off Dribble,Long 2,0,06_06_24,14.86606875,Right Wing 2
314,22,6,Missed,No,Ahmad Nowell,4 on 4 on 4 Cut Throat Live,Layup/Dunk,Layup/Dunk,1,06_06_24,3,Short Paint Right
315,28,6,Made,Yes,Youssouf Singare,4 on 4 on 4 Cut Throat Live,Layup/Dunk,Layup/Dunk,2,06_06_24,3,Short Paint Left
316,39,24,Missed,No,Hassan Diarra,4 on 4 on 4 Cut Throat Live,Off Dribble,3,0,06_06_24,22.8035085,Left Wing 3
317,23,6,Missed,Yes,Isaiah Abraham,4 on 4 on 4 Cut Throat Live,Layup/Dunk,Layup/Dunk,2,06_06_24,2,Short Paint Right
318,32,18,Made,No,Aidan Mahaney,4 on 4 on 4 Cut Throat Live,Off Dribble,Long 2,2,06_06_24,13.89244399,Left Wing 2
319,20,5,Made,Yes,Youssouf Singare,4 on 4 on 4 Cut Throat Live,Layup/Dunk,Layup/Dunk,1,06_06_24,5.099019514,Short Paint Right
320,42,16,Missed,No,Tarris Reed Jr,4 on 4 on 4 Cut Throat Live,Off Dribble,Long 2,0,06_06_24,19.72308292,Left Wing 2
321,28,11,Missed,No,Ahmad Nowell,4 on 4 on 4 Cut Throat Live,Floater/Moving,Paint,1,06_06_24,5.830951895,Mid Paint Left
322,20,7,Missed,No,Liam McNeely,4 on 4 on 4 Cut Throat Live,Layup/Dunk,Layup/Dunk,1,06_06_24,5.099019514,Short Paint Right
323,27,29,Missed,Yes,Alex Karaban,4 on 4 on 4 Cut Throat Live,Catch and Shoot,3,0,06_06_24,23.08679276,Straight on 3
324,29,6,Made,No,Solomon Ball,4 on 4 on 4 Cut Throat Live,Layup/Dunk,Layup/Dunk,1,06_06_24,4,Short Paint Left
325,38,25,Missed,Yes,Solomon Ball,4 on 4 on 4 Cut Throat Live,Catch and Shoot,3,0,06_06_24,23.02172887,Left Wing 3
326,24,6,Made,Yes,Samson Johnson,4 on 4 on 4 Shell Game,Layup/Dunk,Layup/Dunk,1,06_10_24,1,Short Paint Right
327,29,16,Missed,No,Jaylin Stewart,4 on 4 on 4 Shell Game,Post Move,Paint,1,06_10_24,10.77032961,Deep Paint Left
328,20,23,Missed,No,Ahmad Nowell,4 on 4 on 4 Shell Game,Off Dribble,Long 2,0,06_10_24,17.72004515,Straight on 2
329,26,5,Missed,No,Hassan Diarra,4 on 4 on 4 Shell Game,Layup/Dunk,Layup/Dunk,1,06_10_24,1.414213562,Short Paint Left
330,19,10,Missed,No,Alex Karaban,4 on 4 on 4 Shell Game,Floater/Moving,Long 2,0,06_10_24,7.211102551,Short Paint Right
331,27,17,Missed,No,Ahmad Nowell,4 on 4 on 4 Shell Game,Off Dribble,Paint,1,06_10_24,11.18033989,Deep Paint Left
332,2,6,Made,Yes,Ahmad Nowell,4 on 4 on 4 Shell Game,Catch and Shoot,3,1,06_10_24,23,Right Corner 3
333,38,25,Missed,Yes,Isaiah Abraham,4 on 4 on 4 Shell Game,Catch and Shoot,3,0,06_10_24,23.02172887,Left Wing 3
334,19,6,Made,No,Jayden Ross,4 on 4 on 4 Shell Game,Layup/Dunk,Layup/Dunk,0,06_10_24,6,Right Baseline 2
335,2,5,Missed,Yes,Jaylin Stewart,4 on 4 on 4 Shell Game,Catch and Shoot,3,1,06_10_24,23.02172887,Right Corner 3
336,24,8,Missed,Yes,Tarris Reed Jr,4 on 4 on 4 Shell Game,Layup/Dunk,Layup/Dunk,1,06_10_24,2.236067977,Short Paint Right
337,18,9,Made,No,Aidan Mahaney,4 on 4 on 4 Shell Game,Floater/Moving,Long 2,0,06_10_24,7.615773106,Right Wing 2
338,26,6,Made,No,Hassan Diarra,4 on 4 on 4 Shell Game,Layup/Dunk,Layup/Dunk,1,06_10_24,1,Short Paint Left
339,28,8,Missed,No,Hassan Diarra,4 on 4 on 4 Shell Game,Off Dribble,Paint,2,06_10_24,3.605551275,Short Paint Left
340,19,5,Missed,No,Liam McNeely,4 on 4 on 4 Shell Game,Layup/Dunk,Layup/Dunk,0,06_10_24,6.08276253,Right Baseline 2
341,11,24,Missed,No,Solomon Ball,4 on 4 on 4 Shell Game,Off Dribble,3,0,06_10_24,22.8035085,Right Wing 3
342,7,21,Made,Yes,Isaiah Abraham,4 on 4 on 4 Shell Game,Catch and Shoot,3,1,06_10_24,23.43074903,Right Wing 3
343,27,6,Missed,Yes,Tarris Reed Jr,4 on 4 on 4 Shell Game,Layup/Dunk,Layup/Dunk,2,06_10_24,2,Short Paint Left
344,25,7,Made,Yes,Youssouf Singare,4 on 4 on 4 Shell Game,Layup/Dunk,Layup/Dunk,1,06_10_24,1,Short Paint Right
345,21,17,Made,No,Jayden Ross,4 on 4 on 4 Shell Game,Off Dribble,Paint,1,06_10_24,11.70469991,Deep Paint Right
346,34,6,Made,No,Ahmad Nowell,4 on 4 on 4 Shell Game,Off Dribble,Long 2,0,06_10_24,9,Left Baseline 2
347,19,9,Missed,No,Ahmad Nowell,4 on 4 on 4 Shell Game,Floater/Moving,Long 2,0,06_10_24,6.708203932,Short Paint Right
348,24,5,Made,Yes,Tarris Reed Jr,4 on 4 on 4 Shell Game,Layup/Dunk,Layup/Dunk,3+,06_10_24,1.414213562,Short Paint Right
349,32,29,Made,Yes,Hassan Diarra,4 on 4 on 4 Shell Game,Catch and Shoot,3,0,06_10_24,24.04163056,Straight on 3
350,21,6,Made,No,Tarris Reed Jr,4 on 4 on 4 Shell Game,Layup/Dunk,Layup/Dunk,1,06_10_24,4,Short Paint Right
351,47,6,Missed,Yes,Liam McNeely,4 on 4 on 4 Shell Game,Catch and Shoot,3,0,06_10_24,22,Left Corner 3
352,41,22,Missed,Yes,Jayden Ross,4 on 4 on 4 Shell Game,Catch and Shoot,3,0,06_10_24,22.627417,Left Wing 3
353,23,5,Made,No,Samson Johnson,4 on 4 on 4 Shell Game,Layup/Dunk,Layup/Dunk,1,06_10_24,2.236067977,Short Paint Right
354,26,5,Made,No,Jaylin Stewart,4 on 4 on 4 Shell Game,Layup/Dunk,Layup/Dunk,1,06_10_24,1.414213562,Short Paint Left
355,19,7,Missed,No,Alex Karaban,4 on 4 on 4 Shell Game,Layup/Dunk,Layup/Dunk,0,06_10_24,6.08276253,Right Baseline 2
356,19,7,Made,No,Hassan Diarra,4 on 4 on 4 Shell Game,Layup/Dunk,Layup/Dunk,0,06_10_24,6.08276253,Right Baseline 2
357,20,7,Made,No,Solomon Ball,Nets 3 on 3 Live,Off Dribble,Paint,1,06_10_24,5.099019514,Short Paint Right
358,26,10,Missed,Yes,Youssouf Singare,Nets 3 on 3 Live,Post Move,3,2,06_10_24,4.123105626,Short Paint Left
359,24,6,Missed,No,Hassan Diarra,Nets 3 on 3 Live,Layup/Dunk,Layup/Dunk,1,06_10_24,1,Short Paint Right
360,28,16,Missed,No,Ahmad Nowell,Nets 3 on 3 Live,Post Move,Paint,1,06_10_24,10.44030651,Deep Paint Left
361,3,9,Made,Yes,Alex Karaban,Nets 3 on 3 Live,Catch and Shoot,3,0,06_10_24,22.20360331,Right Corner 3
362,39,24,Made,No,Jaylin Stewart,Nets 3 on 3 Live,Off Dribble,3,0,06_10_24,22.8035085,Left Wing 3
363,26,8,Missed,No,Isaiah Abraham,Nets 3 on 3 Live,Catch and Shoot,Paint,1,06_10_24,2.236067977,Short Paint Left
364,3,11,Missed,Yes,Aidan Mahaney,Nets 3 on 3 Live,Catch and Shoot,3,0,06_10_24,22.56102835,Right Wing 3
365,12,5,Missed,Yes,Samson Johnson,Nets 3 on 3 Live,Catch and Shoot,Long 2,1,06_10_24,13.03840481,Right Baseline 2
366,29,29,Missed,Yes,Jayden Ross,Nets 3 on 3 Live,Catch and Shoot,3,0,06_10_24,23.34523506,Straight on 3
367,28,29,Made,Yes,Alex Karaban,Nets 3 on 3 Live,Catch and Shoot,3,0,06_10_24,23.19482701,Straight on 3
368,4,13,Made,Yes,Liam McNeely,Nets 3 on 3 Live,Catch and Shoot,3,1,06_10_24,22.13594362,Right Wing 3
369,20,10,Made,No,Solomon Ball,Nets 3 on 3 Live,Off Dribble,Paint,1,06_10_24,6.403124237,Short Paint Right
370,22,6,Missed,No,Ahmad Nowell,Nets 3 on 3 Live,Layup/Dunk,Layup/Dunk,1,06_10_24,3,Short Paint Right
371,4,20,Missed,No,Alex Karaban,Nets 3 on 3 Live,Off Dribble,3,0,06_10_24,25.23885893,Right Wing 3
372,21,8,Missed,No,Samson Johnson,Nets 3 on 3 Live,Layup/Dunk,Layup/Dunk,1,06_10_24,4.472135955,Short Paint Right
373,44,20,Missed,No,Solomon Ball,Nets 3 on 3 Live,Off Dribble,3,0,06_10_24,23.60084744,Left Wing 3
374,13,26,Missed,Yes,Isaiah Abraham,Nets 3 on 3 Live,Catch and Shoot,3,1,06_10_24,23.32380758,Right Wing 3
375,15,5,Missed,No,Youssouf Singare,Nets 3 on 3 Live,Post Move,Long 2,1,06_10_24,10.04987562,Right Baseline 2
376,23,6,Missed,Yes,Samson Johnson,Nets 3 on 3 Live,Layup/Dunk,Layup/Dunk,1,06_10_24,2,Short Paint Right
377,43,21,Made,Yes,Jaylin Stewart,Nets 3 on 3 Live,Catch and Shoot,3,0,06_10_24,23.43074903,Left Wing 3
378,26,6,Made,No,Ahmad Nowell,Nets 3 on 3 Live,Layup/Dunk,Layup/Dunk,1,06_10_24,1,Short Paint Left
379,29,6,Made,Yes,Hassan Diarra,4 on 4 on 4 Progressive,Layup/Dunk,Layup/Dunk,1,06_10_24,4,Short Paint Left
380,27,7,Made,No,Aidan Mahaney,4 on 4 on 4 Progressive,Layup/Dunk,Layup/Dunk,1,06_10_24,2.236067977,Short Paint Left
381,3,10,Made,Yes,Liam McNeely,4 on 4 on 4 Progressive,Catch and Shoot,3,0,06_10_24,22.36067977,Right Corner 3
382,24,6,Made,Yes,Samson Johnson,4 on 4 on 4 Progressive,Layup/Dunk,Layup/Dunk,2,06_10_24,1,Short Paint Right
383,26,7,Made,Yes,Tarris Reed Jr,4 on 4 on 4 Progressive,Layup/Dunk,Layup/Dunk,1,06_10_24,1.414213562,Short Paint Left
384,3,12,Made,Yes,Liam McNeely,4 on 4 on 4 Progressive,Catch and Shoot,3,0,06_10_24,22.8035085,Right Wing 3
385,44,18,Made,Yes,Alex Karaban,4 on 4 on 4 Progressive,Catch and Shoot,3,0,06_10_24,22.47220505,Left Wing 3
386,24,7,Made,Yes,Liam McNeely,4 on 4 on 4 Progressive,Layup/Dunk,Layup/Dunk,1,06_10_24,1.414213562,Short Paint Right
387,19,29,Missed,Yes,Solomon Ball,4 on 4 on 4 Progressive,Catch and Shoot,3,0,06_10_24,23.76972865,Straight on 3
388,3,7,Made,Yes,Hassan Diarra,4 on 4 on 4 Progressive,Catch and Shoot,3,0,06_10_24,22.02271555,Right Corner 3
389,27,6,Missed,No,Aidan Mahaney,4 on 4 on 4 Progressive,Layup/Dunk,Layup/Dunk,1,06_10_24,2,Short Paint Left
390,2,8,Made,Yes,Hassan Diarra,4 on 4 on 4 Progressive,Catch and Shoot,3,1,06_10_24,23.08679276,Right Corner 3
391,15,31,Made,No,Alex Karaban,4 on 4 on 4 Progressive,Off Dribble,3,0,06_10_24,26.92582404,Right Wing 3
392,24,6,Made,Yes,Tarris Reed Jr,4 on 4 on 4 Progressive,Layup/Dunk,Layup/Dunk,1,06_10_24,1,Short Paint Right
393,27,6,Made,Yes,Hassan Diarra,4 on 4 on 4 Progressive,Layup/Dunk,Layup/Dunk,1,06_10_24,2,Short Paint Left
394,24,6,Made,Yes,Tarris Reed Jr,4 on 4 on 4 Progressive,Layup/Dunk,Layup/Dunk,2,06_10_24,1,Short Paint Right
395,26,7,Made,Yes,Samson Johnson,4 on 4 on 4 Progressive,Layup/Dunk,Layup/Dunk,1,06_10_24,1.414213562,Short Paint Left
396,24,7,Made,No,Jayden Ross,4 on 4 on 4 Progressive,Layup/Dunk,Layup/Dunk,1,06_10_24,1.414213562,Short Paint Right
397,38,20,Missed,No,Ahmad Nowell,4 on 4 on 4 Progressive,Off Dribble,Long 2,0,06_10_24,19.10497317,Left Wing 2
398,24,6,Missed,No,Alex Karaban,4 on 4 on 4 Progressive,Layup/Dunk,Layup/Dunk,1,06_10_24,1,Short Paint Right
